state_code,age,Marriage_Status,Education_level,Primary_Occupation,total_members,SmartPhone,HaveBankACC,HUF,RationCard,GaribKalayanYojna,Annual_Routine_Expenditure,Amount_Invested,Yojana,total_income,finanicial_Status,financial_vulnerability
27,40,Married,Illiterate,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,APL,No,252000.0,319000.0,0,1326000.0,1074000.0,1393000.0
19,24,Unmarried,Up To Primary,Regular salaried/wage employee,5,,No,No,No card,No,239000.0,47000.0,0,612000.0,373000.0,420000.0
6,31,Unmarried,Technical/diploma/vocational,Non-agriculture labour,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,176000.0,0.0,0,286000.0,110000.0,110000.0
27,60,Widowed,Higher secondary,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,BPL,Yes,220000.0,47000.0,6000,752000.0,526000.0,573000.0
6,62,Married,Illiterate,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,APL,No,408000.0,220000.0,0,1188000.0,780000.0,1000000.0
2,32,Married,Up To Primary,Self-employed – Agriculture,2,,No,No,APL,No,932000.0,680000.0,6000,2410000.0,1472000.0,2152000.0
27,32,Unmarried,Up To Primary,Self-employed – Agriculture,8,,Yes,,APL,Yes,338000.0,54200.0,6000,954000.0,610000.0,664200.0
4,47,Married,Illiterate,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,No card,No,447000.0,85000.0,0,1126000.0,679000.0,764000.0
3,18,Unmarried,Higher secondary,Non-agriculture labour,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,103000.0,6260.0,1500,178000.0,73500.0,79760.0
6,45,Married,Illiterate,Regular salaried/wage employee,3,,Yes,,No card,No,327000.0,39000.0,0,712000.0,385000.0,424000.0
21,44,Widowed,Up To Primary,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,129000.0,0.0,0,360000.0,231000.0,231000.0
10,40,Married,Higher secondary,Non-agriculture labour,4,,Yes,No,BPL,Yes,62000.0,42000.0,0,132000.0,70000.0,112000.0
22,28,Married,Middle,Non-agriculture labour,6,,Yes,No,BPL,Yes,255000.0,13500.0,6000,602000.0,341000.0,354500.0
6,32,Married,Up To Primary,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,84000.0,8000.0,1500,166000.0,80500.0,88500.0
20,35,Married,Higher secondary,Self-employed – Agriculture,11,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,168000.0,20000.0,6000,406000.0,232000.0,252000.0
6,45,Married,Higher secondary,Self-employed – Non-agriculture,4,Feature phone/Basic phone,Yes,No,BPL,Yes,293000.0,90000.0,0,892000.0,599000.0,689000.0
3,45,Widowed,Matric,Self-employed – Non-agriculture,2,Feature phone/Basic phone,Yes,No,No card,No,391000.0,220000.0,9000,1404000.0,1004000.0,1224000.0
2,27,Married,Middle,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,425000.0,130000.0,0,1004000.0,579000.0,709000.0
27,56,Married,Up To Primary,Agriculture labour,5,,Yes,No,BPL,No,99000.0,0.0,0,200000.0,101000.0,101000.0
8,43,Married,Matric,Non-agriculture labour,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,152000.0,37000.0,4500,306000.0,149500.0,186500.0
8,26,Unmarried,Post–graduate & Professional,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,133000.0,2000.0,6000,382000.0,243000.0,245000.0
27,35,Married,Higher secondary,Others,8,Feature phone/Basic phone,Yes,No,APL,No,884000.0,16000.0,0,676000.0,-208000.0,-192000.0
23,35,Married,Matric,Regular salaried/wage employee,6,Feature phone/Basic phone,Yes,No,APL,Yes,375000.0,79040.0,1500,286000.0,-90500.0,-11460.0
6,45,Married,Matric,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,595000.0,53000.0,1500,856000.0,259500.0,312500.0
6,36,Unmarried,Matric,Non-agriculture labour,2,,Yes,No,BPL,No,91000.0,5000.0,1500,148000.0,55500.0,60500.0
2,36,Married,Illiterate,Agriculture labour,3,,Yes,,No card,No,184000.0,0.0,0,402000.0,218000.0,218000.0
2,30,Married,Higher secondary,Regular salaried/wage employee,1,Feature phone/Basic phone,Yes,No,BPL,No,222000.0,98000.0,0,602000.0,380000.0,478000.0
6,36,Unmarried,Up To Primary,Self-employed – Agriculture,9,,Yes,No,APL,No,419000.0,328500.0,13500,1412000.0,979500.0,1308000.0
2,30,Married,Matric,Agriculture labour,1,,Yes,No,No card,No,72000.0,0.0,0,160000.0,88000.0,88000.0
3,48,Married,Illiterate,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,201000.0,0.0,0,602000.0,401000.0,401000.0
25,38,Married,Middle,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,,No card,Yes,326000.0,72000.0,0,884000.0,558000.0,630000.0
20,35,Married,Up To Primary,Regular salaried/wage employee,5,,Yes,No,APL,Yes,166000.0,25000.0,6000,304000.0,132000.0,157000.0
24,25,Married,Higher secondary,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,71000.0,6000.0,0,120000.0,49000.0,55000.0
10,35,Unmarried,Matric,Self-employed – Agriculture,4,,Yes,No,No card,No,144000.0,15500.0,0,282000.0,138000.0,153500.0
27,35,Married,Middle,Agriculture labour,3,,Yes,No,BPL,No,59000.0,20000.0,6000,126000.0,61000.0,81000.0
27,40,Widowed,Up To Primary,Others,3,Feature phone/Basic phone,Yes,No,BPL,No,45000.0,3000.0,0,110000.0,65000.0,68000.0
2,54,Married,Illiterate,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,BPL,No,336000.0,142200.0,0,1004000.0,668000.0,810200.0
21,38,Married,Matric,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,BPL,Yes,124000.0,0.0,0,360000.0,236000.0,236000.0
2,33,Married,Technical/diploma/vocational,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,101000.0,0.0,0,200000.0,99000.0,99000.0
19,45,Widowed,Up To Primary,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,,BPL,Yes,159000.0,10500.0,0,432000.0,273000.0,283500.0
21,28,Married,Illiterate,Regular salaried/wage employee,5,,Yes,No,BPL,No,160000.0,15000.0,0,320000.0,160000.0,175000.0
25,25,Unmarried,Post–graduate & Professional,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,473000.0,180000.0,7500,1404000.0,923500.0,1103500.0
21,35,Married,Middle,Self-employed – Agriculture,4,Feature phone/Basic phone,No,Yes,BPL,Yes,126000.0,0.0,0,402000.0,276000.0,276000.0
19,38,Married,Middle,Regular salaried/wage employee,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,537000.0,417300.0,0,2082000.0,1545000.0,1962300.0
21,26,Unmarried,Illiterate,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,115000.0,0.0,0,360000.0,245000.0,245000.0
19,31,Married,Illiterate,Regular salaried/wage employee,3,,Yes,No,APL,No,243000.0,81000.0,0,1070000.0,827000.0,908000.0
21,18,Unmarried,Higher secondary,Self-employed – Agriculture,4,,No,No,BPL,Yes,123000.0,0.0,0,402000.0,279000.0,279000.0
22,35,Married,Middle,Non-agriculture labour,2,,Yes,No,BPL,Yes,80000.0,11500.0,7500,128000.0,40500.0,52000.0
20,32,Unmarried,Higher secondary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,150000.0,0.0,0,180000.0,30000.0,30000.0
8,35,Married,Illiterate,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,No card,No,278000.0,60235.0,0,762000.0,484000.0,544235.0
2,35,Married,Up To Primary,Non-agriculture labour,4,Feature phone/Basic phone,Yes,No,No card,No,185000.0,8700.0,1500,280000.0,93500.0,102200.0
22,58,Married,Up To Primary,Regular salaried/wage employee,2,,No,No,BPL,Yes,205000.0,118000.0,0,562000.0,357000.0,475000.0
4,48,Married,Up To Primary,Regular salaried/wage employee,5,,Yes,No,No card,No,366000.0,350000.0,0,1404000.0,1038000.0,1388000.0
2,32,Married,Post–graduate & Professional,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,489000.0,195000.0,0,1404000.0,915000.0,1110000.0
27,33,Unmarried,Up To Primary,Others,3,,No,No,BPL,No,110000.0,5000.0,6000,212000.0,96000.0,101000.0
22,26,Unmarried,Up To Primary,Self-employed – Agriculture,2,,No,No,BPL,Yes,178000.0,13500.0,4000,498000.0,316000.0,329500.0
10,35,Married,Middle,Self-employed – Non-agriculture,3,Feature phone/Basic phone,Yes,No,No card,No,221000.0,13000.0,0,282000.0,61000.0,74000.0
27,44,Married,Matric,Agriculture labour,3,,Yes,No,BPL,No,39000.0,0.0,0,84000.0,45000.0,45000.0
2,40,Married,Matric,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,APL,No,599000.0,480000.0,6000,2010000.0,1405000.0,1885000.0
22,32,Unmarried,Matric,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,119000.0,1000.0,6000,378000.0,253000.0,254000.0
22,32,Married,Illiterate,Regular salaried/wage employee,4,,Yes,Yes,APL,Yes,278000.0,11500.0,11000,604000.0,315000.0,326500.0
4,39,Married,Illiterate,Self-employed – Non-agriculture,5,Feature phone/Basic phone,Yes,No,No card,No,431000.0,210000.0,0,1404000.0,973000.0,1183000.0
8,29,Unmarried,Matric,Regular salaried/wage employee,5,,No,No,APL,No,312000.0,53000.0,0,762000.0,450000.0,503000.0
19,42,Married,Matric,Regular salaried/wage employee,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,681000.0,829600.0,0,3566000.0,2885000.0,3714600.0
4,32,Unmarried,Higher secondary,Self-employed – Non-agriculture,3,,Yes,No,APL,No,509000.0,217000.0,1500,1404000.0,893500.0,1110500.0
8,28,Unmarried,Up To Primary,Self-employed – Agriculture,8,,No,No,APL,No,338000.0,69000.0,0,884000.0,546000.0,615000.0
27,19,Married,Higher secondary,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,692000.0,235000.0,0,2260000.0,1568000.0,1803000.0
8,60,Widowed,Illiterate,Self-employed – Non-agriculture,1,Feature phone/Basic phone,Yes,No,APL,No,176000.0,90000.0,0,360000.0,184000.0,274000.0
27,35,Married,Middle,Non-agriculture labour,5,Feature phone/Basic phone,Yes,No,APL,No,127000.0,50000.0,0,250000.0,123000.0,173000.0
23,19,Unmarried,Graduate,Regular salaried/wage employee,4,,No,No,APL,No,221000.0,190000.0,6000,564000.0,337000.0,527000.0
6,48,Married,Higher secondary,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,APL,No,443000.0,305000.0,0,1338000.0,895000.0,1200000.0
20,21,Unmarried,Graduate,Self-employed – Agriculture,1,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,109000.0,0.0,0,320000.0,211000.0,211000.0
2,40,Widowed,Illiterate,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,1078000.0,798500.0,6000,3212000.0,2128000.0,2926500.0
27,30,Married,Graduate,Agriculture labour,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,45000.0,100000.0,0,102000.0,57000.0,157000.0
8,27,Married,Up To Primary,Regular salaried/wage employee,3,Feature phone/Basic phone,Yes,No,APL,No,187000.0,70000.0,0,724000.0,537000.0,607000.0
27,41,Married,Up To Primary,Agriculture labour,4,,Yes,No,BPL,Yes,279000.0,7000.0,0,502000.0,223000.0,230000.0
2,55,Married,Illiterate,Regular salaried/wage employee,4,,Yes,No,No card,No,540000.0,215000.0,0,1808000.0,1268000.0,1483000.0
21,40,Married,Higher secondary,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,No card,No,60000.0,0.0,0,160000.0,100000.0,100000.0
27,50,Married,Illiterate,Agriculture labour,1,Feature phone/Basic phone,Yes,,No card,No,49000.0,0.0,0,102000.0,53000.0,53000.0
27,31,Unmarried,Up To Primary,Agriculture labour,1,,No,No,BPL,No,20000.0,0.0,2000,44000.0,22000.0,22000.0
6,35,Married,Up To Primary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,398000.0,340000.0,6000,1338000.0,934000.0,1274000.0
10,60,Married,Matric,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,BPL,No,382000.0,39000.0,6000,624000.0,236000.0,275000.0
8,45,Married,Up To Primary,Regular salaried/wage employee,10,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,190000.0,57000.0,14000,442000.0,238000.0,295000.0
22,45,Married,Illiterate,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,217000.0,85000.0,13400,634000.0,403600.0,488600.0
27,50,Widowed,Illiterate,Self-employed – Non-agriculture,5,,Yes,No,APL,No,377000.0,309000.0,0,904000.0,527000.0,836000.0
19,34,Unmarried,Middle,Non-agriculture labour,3,,Yes,No,BPL,Yes,154000.0,38000.0,0,380000.0,226000.0,264000.0
27,23,Unmarried,Graduate,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,46000.0,0.0,0,80000.0,34000.0,34000.0
6,30,Married,Higher secondary,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,283000.0,210000.0,8400,962000.0,670600.0,880600.0
24,35,Married,Matric,Regular salaried/wage employee,4,,No,No,APL,Yes,298000.0,8000.0,0,602000.0,304000.0,312000.0
20,22,Married,Illiterate,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,255000.0,50000.0,4000,356000.0,97000.0,147000.0
2,24,Unmarried,Up To Primary,Regular salaried/wage employee,3,,No,No,BPL,No,946000.0,180000.0,0,1204000.0,258000.0,438000.0
19,28,Unmarried,Up To Primary,Self-employed – Agriculture,4,,No,No,BPL,No,371000.0,100000.0,5000,1188000.0,812000.0,912000.0
27,42,Married,Matric,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,119000.0,6000.0,6000,378000.0,253000.0,259000.0
8,50,Married,Middle,Self-employed – Agriculture,8,,Yes,Yes,BPL,No,163000.0,0.0,6000,562000.0,393000.0,393000.0
6,60,Divorced,Illiterate,Self-employed – Non-agriculture,4,,No,No,No card,No,719000.0,474500.0,0,1934000.0,1215000.0,1689500.0
8,32,Married,Up To Primary,Self-employed – Non-agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,273000.0,9000.0,0,602000.0,329000.0,338000.0
8,33,Unmarried,Middle,Self-employed – Agriculture,5,,Yes,No,APL,No,184000.0,100000.0,0,602000.0,418000.0,518000.0
21,32,Married,Higher secondary,Self-employed – Agriculture,2,Feature phone/Basic phone,Yes,No,BPL,Yes,157000.0,0.0,0,522000.0,365000.0,365000.0
18,45,Married,Illiterate,Agriculture labour,4,,Yes,No,BPL,Yes,98000.0,28500.0,2000,204000.0,104000.0,132500.0
8,37,Unmarried,Matric,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,APL,Yes,199000.0,175000.0,6000,682000.0,477000.0,652000.0
21,28,Married,Matric,Self-employed – Agriculture,3,,Yes,No,BPL,Yes,123000.0,0.0,0,402000.0,279000.0,279000.0
19,32,Unmarried,Up To Primary,Others,4,,Yes,No,No card,Yes,282000.0,135000.0,0,536000.0,254000.0,389000.0
22,34,Married,Higher secondary,Non-agriculture labour,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,43000.0,43000.0,3500,88000.0,41500.0,84500.0
3,35,Unmarried,Middle,Non-agriculture labour,5,,Yes,No,BPL,Yes,159000.0,0.0,1500,330000.0,169500.0,169500.0
8,33,Unmarried,Middle,Self-employed – Agriculture,1,,Yes,No,BPL,No,109000.0,27500.0,0,360000.0,251000.0,278500.0
27,40,Married,Middle,Non-agriculture labour,3,Feature phone/Basic phone,Yes,No,BPL,No,44000.0,0.0,0,90000.0,46000.0,46000.0
20,35,Unmarried,Middle,Agriculture labour,5,,Yes,No,APL,Yes,250000.0,46000.0,4000,442000.0,188000.0,234000.0
22,23,Married,Middle,Self-employed – Non-agriculture,5,Feature phone/Basic phone,Yes,Yes,BPL,Yes,251000.0,170000.0,1000,566000.0,314000.0,484000.0
27,33,Married,Graduate,Agriculture labour,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,47000.0,0.0,0,106000.0,59000.0,59000.0
23,50,Married,Illiterate,Regular salaried/wage employee,2,Feature phone/Basic phone,Yes,No,BPL,No,258000.0,65850.0,1500,320000.0,60500.0,126350.0
6,29,Unmarried,Up To Primary,Self-employed – Agriculture,5,,No,No,No card,No,428000.0,328500.0,6000,1576000.0,1142000.0,1470500.0
8,21,Married,Illiterate,Regular salaried/wage employee,3,,Yes,No,APL,No,353000.0,76000.0,0,884000.0,531000.0,607000.0
22,30,Married,Matric,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,202000.0,16000.0,1500,488000.0,284500.0,300500.0
8,22,Unmarried,Graduate,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,APL,No,311000.0,46000.0,0,482000.0,171000.0,217000.0
8,20,Unmarried,Matric,Self-employed – Agriculture,1,Feature phone/Basic phone,Yes,,APL,No,102000.0,0.0,0,320000.0,218000.0,218000.0
20,40,Married,Illiterate,Agriculture labour,3,,Yes,No,BPL,Yes,114000.0,9000.0,0,262000.0,148000.0,157000.0
10,32,Unmarried,Up To Primary,Self-employed – Agriculture,6,,No,No,BPL,No,43000.0,6500.0,7500,132000.0,81500.0,88000.0
3,35,Married,Middle,Self-employed – Non-agriculture,4,Feature phone/Basic phone,Yes,No,BPL,No,730000.0,350000.0,1500,1808000.0,1076500.0,1426500.0
8,51,Unmarried,Up To Primary,Others,1,,No,No,BPL,Yes,50000.0,5000.0,17000,72000.0,5000.0,10000.0
3,45,Married,Higher secondary,Non-agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,178000.0,6500.0,1500,280000.0,100500.0,107000.0
6,65,Widowed,Illiterate,Regular salaried/wage employee,3,,Yes,No,APL,No,776000.0,1075000.0,6000,3448000.0,2666000.0,3741000.0
2,50,Married,Illiterate,Regular salaried/wage employee,2,,Yes,No,APL,No,472000.0,260000.0,0,1404000.0,932000.0,1192000.0
23,35,Married,Middle,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,189000.0,40000.0,5500,268000.0,73500.0,113500.0
6,24,Unmarried,Up To Primary,Regular salaried/wage employee,2,,No,No,BPL,No,229000.0,9000.0,0,384000.0,155000.0,164000.0
10,40,Married,Matric,Self-employed – Agriculture,10,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,75000.0,0.0,0,198000.0,123000.0,123000.0
2,30,Married,Technical/diploma/vocational,Regular salaried/wage employee,4,,No,No,No card,No,495000.0,260000.0,0,1404000.0,909000.0,1169000.0
27,18,Unmarried,Illiterate,Agriculture labour,4,,No,No,No card,No,110000.0,0.0,0,226000.0,116000.0,116000.0
23,50,Married,Up To Primary,Regular salaried/wage employee,4,,No,No,BPL,Yes,174000.0,65000.0,1500,550000.0,374500.0,439500.0
2,39,Married,Up To Primary,Non-agriculture labour,3,Feature phone/Basic phone,Yes,No,No card,No,163000.0,0.0,0,320000.0,157000.0,157000.0
22,45,Married,Middle,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,260000.0,67000.0,6000,762000.0,496000.0,563000.0
21,90,Widowed,Up To Primary,Regular salaried/wage employee,4,,Yes,No,BPL,No,140000.0,25000.0,0,266000.0,126000.0,151000.0
27,28,Married,Illiterate,Others,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,41000.0,1000.0,0,102000.0,61000.0,62000.0
3,30,Married,Up To Primary,Self-employed – Non-agriculture,5,Feature phone/Basic phone,No,No,No card,No,366000.0,28000.0,0,770000.0,404000.0,432000.0
19,42,Married,Higher secondary,Non-agriculture labour,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,64000.0,50000.0,0,148000.0,84000.0,134000.0
22,60,Married,Up To Primary,Self-employed – Agriculture,5,,Yes,No,BPL,Yes,173000.0,16200.0,1500,392000.0,217500.0,233700.0
27,37,Unmarried,Matric,Self-employed – Agriculture,5,,No,No,BPL,No,51000.0,0.0,6000,150000.0,93000.0,93000.0
19,48,Married,Middle,Self-employed – Non-agriculture,3,,Yes,No,APL,Yes,190000.0,167000.0,0,282000.0,92000.0,259000.0
8,27,Unmarried,Up To Primary,Self-employed – Agriculture,9,,No,Yes,APL,Yes,237000.0,48000.0,6000,542000.0,299000.0,347000.0
8,30,Married,Up To Primary,Others,9,,Yes,Yes,No card,No,434000.0,68000.0,7500,1366000.0,924500.0,992500.0
23,38,Married,Illiterate,Others,3,,Yes,No,No card,No,182000.0,78000.0,1720,446000.0,262280.0,340280.0
10,35,Married,Higher secondary,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,Yes,BPL,No,306000.0,19000.0,15300,402000.0,80700.0,99700.0
19,58,Married,Illiterate,Self-employed – Non-agriculture,3,,Yes,No,BPL,Yes,189000.0,314000.0,6000,436000.0,241000.0,555000.0
